1516683776,10630.300000000000,0.309504890000
1516683776,10630.300000000000,0.009877610000
1516683779,10630.000000000000,0.007525870000
1516683779,10629.000000000000,0.004507920000
1516683779,10629.000000000000,0.224557650000
1516683779,10630.300000000000,0.097760930000
1516683780,10630.300000000000,0.050044710000
1516683780,10630.300000000000,0.049962610000
1516683781,10630.300000000000,0.317647470000
1516683781,10630.300000000000,0.050087450000
1516683781,10630.300000000000,0.017818420000
1516683781,10630.300000000000,0.049973660000
1516683783,10630.300000000000,0.009921950000
1516683783,10630.300000000000,1.148970390000
1516683783,10630.300000000000,0.049973660000
1516683784,10630.300000000000,0.144036160000
1516683786,10621.200000000000,0.035300000000
1516683786,10621.200000000000,0.035300000000
1516683786,10621.200000000000,0.035300000000
1516683786,10621.000000000000,1.894100000000
1516683786,10629.200000000000,0.031915200000
1516683786,10629.200000000000,0.200780570000
1516683786,10630.300000000000,0.950897150000
1516683786,10630.300000000000,0.004748730000
1516683787,10630.300000000000,0.020000000000
1516683790,10629.200000000000,0.050028250000
1516683792,10629.200000000000,0.077563560000
1516683792,10630.300000000000,0.214400700000
1516683793,10630.300000000000,0.005405140000
1516683794,10630.300000000000,0.010019460000
1516683794,10630.300000000000,0.184837670000
1516683799,10649.900000000000,0.050045440000
1516683802,10649.900000000000,0.049953990000
1516683803,10648.100000000000,0.002500000000
1516683806,10649.900000000000,0.003240000000
1516683807,10650.000000000000,0.571580000000
1516683811,10652.700000000000,0.002730530000
1516683812,10650.000000000000,0.124585730000
1516683821,10650.000000000000,0.146231710000
1516683825,10649.900000000000,0.052848440000
1516683825,10648.100000000000,0.005013080000
1516683828,10637.000000000000,0.025000000000
1516683831,10637.300000000000,0.004700440000
1516683831,10635.800000000000,0.117563130000
1516683834,10642.700000000000,0.009865910000
1516683835,10642.700000000000,0.022798330000
1516683836,10640.400000000000,0.004699070000
1516683837,10642.700000000000,0.006219290000
1516683837,10642.700000000000,0.009871200000
1516683837,10642.500000000000,0.007517030000
1516683838,10642.500000000000,0.009871200000
1516683839,10636.700000000000,0.120186260000
1516683843,10640.000000000000,0.062700000000
1516683846,10642.700000000000,0.093383750000
1516683850,10647.800000000000,0.009000000000
1516683850,10642.700000000000,0.018408520000
1516683851,10648.000000000000,0.277974420000
1516683851,10648.100000000000,0.014534000000
1516683851,10656.500000000000,0.003520000000
1516683853,10656.500000000000,0.050020720000
1516683855,10656.500000000000,0.048160860000
1516683855,10642.700000000000,0.001807970000
1516683857,10642.700000000000,0.007500000000
1516683859,10642.800000000000,0.023000000000
1516683859,10642.700000000000,0.027191160000
1516683868,10642.700000000000,0.049981080000
1516683870,10642.700000000000,0.050025320000
